Sum of balls,Sum of batsman_id,Sum of batsman_position,Sum of bowler_id,fielders,Sum of fours,Sum of innings,isout,Sum of match_id,Sum of runs,Sum of sixes,Sum of strikerate,team,wickettype
13,51088,4,0,"{8999,7593}",1,1,true,1216516,9,0,69.23,Sunrisers,run out
32,221890,10,206106,{8999},3,6,true,3935579,46,4,397.38,Capitals,caught
18,72693,17,56179,{8999},0,3,true,967452,12,0,118.75,Chargers,caught
10,45222,4,7139,{8999},1,1,true,501256,8,0,80,Chargers,stumping
97,244776,20,279080,{8999},11,11,true,4559556,118,5,619.96,Daredevils,caught
141,222681,29,380339,{8999},10,10,true,5408818,178,7,911.62,Kings XI,caught
8,51216,6,0,{8999},0,1,true,734025,3,0,37.5,Kings XI,run out
118,510599,50,481572,{8999},15,16,true,10013179,136,3,957.13,KKR,caught
11,102836,8,0,{8999},4,2,true,1755365,20,0,363.33,KKR,run out
33,114527,7,91569,{8999},2,3,true,3490350,34,2,316.65,Mumbai,caught
32,59832,4,49247,{8999},5,1,true,1304057,60,5,187.5,Punjab Kings,caught
139,427890,32,392970,{8999},12,13,true,6983670,155,6,753,RCB,caught
14,8107,3,7139,{8999},2,2,true,419162,19,0,135.71,RCB,stumping
85,298588,26,289376,{8999},10,12,true,5807770,93,1,791.87,Royals,caught
2,10125,4,0,{8999},0,2,true,419150,1,0,50,Royals,run out
82,243808,17,258501,{8999},9,8,true,3992221,106,4,706.46,Sunrisers,caught
26,60530,1,54430,{8999},2,2,true,1304053,40,3,153.84,Super Giants,caught
66,109517,24,203959,{8999},7,7,true,2445074,69,2,500.06,Super Kings,caught
8,56438,7,0,{8999},1,2,true,967471,18,1,400,Super Kings,run out
50,50281,3,10130,{8999},2,2,true,1082650,51,2,102,Supergiant,caught
24,7593,5,70640,{8999},2,1,true,980957,24,0,100,Supergiants,caught
47,74821,15,190243,{8999},3,5,true,2101732,39,1,166.66,Warriors,caught
1,51187,8,0,{8999},0,2,true,501241,0,0,0,Warriors,run out
29,164728,11,127879,{90143},5,4,true,2718992,49,3,322,Mumbai,caught
50,411493,21,486045,{90143},5,5,true,6797584,60,4,502.76,Punjab Kings,caught
19,195469,16,269995,{90143},4,5,true,4078535,28,1,413.63,Sunrisers,caught
42,7773,2,0,{90165},5,1,true,1136562,55,1,130.95,Daredevils,run out
1,10384,2,67455,{90165},0,2,true,1136568,0,0,0,RCB,caught
56,48739,1,12894,{90165},7,1,true,1178423,81,2,144.64,Sunrisers,caught
0,8999,6,0,"{9022,11920}",0,1,true,598050,0,0,0,Mumbai,run out
0,7129,9,0,"{9022,5966}",0,2,true,501230,0,0,0,Daredevils,run out
10,2347,2,4073,{9022},2,1,true,336037,8,0,80,Chargers,caught
69,77289,12,74732,{9022},9,6,true,1491476,73,1,271.26,Daredevils,caught
24,111049,4,18527,{9022},2,2,true,1017137,18,0,118.75,Kings XI,caught
14,1934,4,15716,{9022},0,1,true,392227,11,0,78.57,Mumbai,caught
15,67070,9,52878,{9022},0,3,true,990242,5,0,35.71,RCB,caught
22,52539,4,48277,{9022},1,1,true,548320,24,1,109.09,Royals,caught
8,8114,6,0,{9022},1,1,true,392217,9,0,112.5,Royals,run out
4,58365,10,9022,{9022},0,2,true,598053,1,0,25,Warriors,caught
6,96392,6,79597,{90231},1,1,true,1359478,7,0,116.66,Royals,caught
27,67983,16,30989,{9235},4,4,true,1503737,32,0,267.1,Kings XI,caught
46,11984,5,7723,{9235},4,2,true,336003,71,4,154.34,KKR,caught
13,8742,5,7716,{9235},0,2,true,336028,9,0,69.23,Mumbai,caught
3,51109,8,9235,{9235},1,2,true,336019,6,0,200,Royals,caught
9,7634,6,10125,{9257},3,1,true,335990,16,0,177.77,Chargers,caught
9,4176,1,15473,{9257},3,1,true,335990,13,0,144.44,Chargers,stumping
2,5966,8,9815,{9257},0,1,true,335987,0,0,0,Kings XI,caught
4,6315,4,51109,{9257},0,1,true,335987,2,0,50,Kings XI,stumping
1,2228,6,48128,{9257},0,1,true,336036,0,0,0,Mumbai,caught
8,8742,4,2000,{9257},0,1,true,336036,3,0,37.5,Mumbai,stumping
46,19405,5,30946,{9257},5,2,true,672080,54,2,238.22,Super Kings,caught
40,9900,1,2000,{9257},5,2,true,336033,54,2,135,Super Kings,stumping
27,163549,4,174230,{94051},3,2,true,2624400,36,2,264.77,Royals,caught
10,58406,1,103597,{94051},0,2,true,1304103,11,1,110,Super Giants,caught
17,51216,2,49039,{94125},3,1,true,1359487,17,0,100,Titans,caught
13,60737,8,0,"{94179,8813}",1,2,true,1359517,23,2,176.92,Super Giants,run out
4,50121,7,45105,{9492},0,2,true,548351,2,0,50,Warriors,caught
4,47308,7,0,"{9505,12894}",0,2,true,598038,2,0,50,Warriors,run out
12,107732,17,54509,{9505},1,3,true,884348,25,3,437.5,Chargers,caught
36,2347,3,0,{9505},5,1,true,419110,45,1,125,Chargers,run out
33,15944,7,66443,{9505},1,2,true,940553,33,2,179.16,Daredevils,caught
22,10384,2,7520,{9505},5,2,true,980949,43,2,195.45,Guj Lions,caught
38,83084,11,114850,{9505},2,4,true,1489125,36,0,241.78,Kings XI,caught
41,20284,18,61706,{9505},4,5,true,1567525,34,0,253.75,KKR,caught
40,20284,2,25788,{9505},4,4,true,1002476,53,3,228.13,Kochi,caught
5,48405,4,9505,{9505},0,1,true,598073,2,0,40,Mumbai,caught
54,45222,3,0,{9505},4,1,true,392227,62,2,114.81,Mumbai,run out
29,109351,4,14935,{9505},2,3,true,837240,17,0,116.34,RCB,caught
8,51096,6,9505,{9505},0,1,true,501240,4,0,50,Royals,caught
10,15887,1,7678,{9505},2,1,true,829793,13,0,130,Sunrisers,caught
4,50771,5,45257,{9505},0,1,true,598015,2,0,50,Warriors,caught
6,44660,6,0,{9505},0,2,true,598038,2,0,33.33,Warriors,run out
1,99252,10,0,{95070},0,2,true,1370350,0,0,0,Titans,run out
0,53891,4,0,"{95094,51482}",0,1,true,1216496,0,0,0,Royals,run out
101,309627,19,317291,{95094},11,9,true,6531407,129,7,501.84,Capitals,caught
3,57196,7,66941,{95094},0,1,true,1216506,2,0,66.66,Kings XI,caught
32,117466,10,116188,{95094},6,3,true,2576043,42,1,260,KKR,caught
40,309883,28,308488,{95094},4,5,true,5332616,43,1,295.83,Mumbai,caught
24,59832,5,80607,{95094},1,2,true,1359515,40,4,166.66,Punjab Kings,caught
86,556222,27,576741,{95094},9,10,true,9014350,98,4,580.3,RCB,caught
56,182240,14,189341,{95094},5,5,true,3867669,65,2,349.99,Royals,caught
29,145661,8,210725,{95094},4,2,true,2719006,35,0,244.71,Sunrisers,caught
35,117362,4,93194,{95094},4,3,true,2718999,34,0,193.46,Super Giants,caught
66,289200,17,341730,{95094},6,7,true,5404253,88,4,376.11,Titans,caught
50,187529,10,210302,{95219},7,4,true,3845397,74,4,327.27,Capitals,caught
30,45554,1,63477,{95219},8,2,true,1082603,47,1,156.66,Guj Lions,caught
6,59600,4,70633,{95219},0,1,true,1178399,5,0,83.33,Kings XI,caught
45,151558,11,153749,{95219},6,4,true,2718952,58,2,262.59,KKR,caught
18,96335,4,80817,{95219},4,2,true,1359520,23,0,127.77,Mumbai,caught
29,141138,12,186976,{95219},3,5,true,3774663,36,2,301.18,RCB,caught
34,163549,6,165852,{95219},4,3,true,2390688,58,4,345.71,Royals,caught
7,95319,5,63224,{95219},0,2,true,1216538,8,0,114.28,Sunrisers,caught
38,224289,17,222347,{95219},3,3,true,3967688,61,5,374.16,Super Giants,caught
66,103725,17,287824,{95219},9,7,true,4827434,88,3,477.07,Super Kings,caught
20,184826,13,147804,{95315},3,5,true,3611398,20,0,273.33,Kings XI,caught
22,79153,7,137201,{95315},0,4,true,2440651,31,3,200,KKR,caught
62,246241,11,163974,{95315},9,5,true,3824692,109,7,602.97,Mumbai,caught
28,219271,9,177648,{95315},3,5,true,3489715,24,0,241.41,RCB,caught
8,60806,3,0,{95315},0,1,true,1178428,5,0,62.5,Royals,run out
39,162247,15,162225,{95315},2,5,true,3566072,41,1,311.55,Sunrisers,caught
46,130935,7,155212,{95315},3,3,true,2663538,60,4,267.42,Super Giants,caught
3,51098,9,0,"{95316,96417}",0,1,true,1136575,3,0,100,Royals,run out
109,314993,14,312617,{95316},10,7,true,4783742,138,7,443.81,Capitals,caught
53,67167,3,153862,{95316},8,3,true,2394950,70,1,243.58,Kings XI,caught
40,81147,4,72397,{95316},8,2,true,1359487,83,5,207.5,KKR,caught
84,268838,18,197367,{95316},12,4,true,4898817,111,3,507.1,Mumbai,caught
76,354689,27,386662,{95316},3,6,true,6581210,83,4,498.51,Punjab Kings,caught
168,301519,12,268282,{95316},23,5,true,6048547,260,11,723.39,RCB,caught
78,578651,35,519043,{95316},11,12,true,8677564,81,2,572.26,Royals,caught
48,343542,24,273415,{95316},2,6,true,4991219,58,4,422.21,Sunrisers,caught
9,61413,3,57444,{95316},2,1,true,1304050,10,0,111.11,Super Giants,caught
87,155189,11,266972,{95316},7,4,true,3946326,139,10,465.11,Super Kings,caught
19,46933,1,0,"{95319,52161}",4,2,true,1216516,22,0,115.78,Super Kings,run out
34,217271,22,237915,{95319},1,6,true,3649580,30,2,162.03,Capitals,caught
8,103766,3,87603,{95319},2,2,true,1216542,11,0,137.5,Kings XI,caught
12,54222,5,0,{95319},0,2,true,1216542,7,0,58.33,Kings XI,run out
57,165727,4,142668,{95319},8,2,true,2433024,65,1,242.29,KKR,caught
48,206090,13,276397,{95319},5,5,true,3824717,59,2,296.16,Mumbai,caught
7,75347,6,66101,{95319},3,2,true,1304116,19,1,271.42,Punjab Kings,caught
6,100878,2,59339,{95319},0,1,true,1237178,1,0,16.66,RCB,caught
11,83439,7,0,"{95320,79597}",2,1,true,1359499,16,0,145.45,Mumbai,run out
2,108718,7,75311,{95320},1,1,true,1359508,4,0,200,Capitals,caught
6,61999,3,79159,{95320},1,2,true,1254109,7,0,116.66,KKR,caught
9,49040,6,87603,{95320},0,1,true,1178426,10,1,111.11,Mumbai,caught
17,75315,7,87603,{95320},0,1,true,1254071,22,2,129.41,Punjab Kings,caught
24,46533,4,15308,{95320},1,1,true,1216502,24,1,100,RCB,caught
32,60806,4,79597,{95320},3,1,true,1359478,55,4,171.87,Royals,caught
19,58406,3,96617,{95320},3,2,true,1359532,29,1,152.63,Super Giants,caught
5,52241,5,12562,{95320},0,2,true,1136612,1,0,20,Super Kings,caught
18,105107,7,128153,{95320},0,2,true,2663603,12,0,80,Titans,caught
38,71331,3,98673,{95323},5,2,true,1216497,47,0,123.68,Capitals,caught
74,404631,31,475229,{95323},11,11,true,7461792,96,4,871.14,Royals,caught
5,80845,15,112690,{95323},0,3,true,2558199,4,0,100,Super Kings,caught
11,8813,7,0,{95329},1,1,true,1359517,16,1,145.45,RCB,run out
8,53320,6,73507,{95329},1,1,true,1359480,8,0,100,Super Kings,caught
5,51012,6,62490,{95429},1,2,true,1304060,11,1,220,KKR,caught
9,64479,6,89779,{95429},1,1,true,1304083,10,0,111.11,Super Giants,caught
25,8742,2,59261,{95429},2,2,true,1304079,30,2,120,Super Kings,caught
27,58920,8,51274,{9570},3,4,true,837184,24,0,198.82,KKR,caught
2,7773,6,0,{9570},0,2,true,501198,1,0,50,KKR,run out
15,49361,7,0,"{9587,5966}",1,2,true,392229,10,0,66.66,Chargers,run out
47,68131,13,100498,{9587},4,4,true,1230489,52,3,198.7,Chargers,caught
22,12084,7,0,{9587},2,1,true,419117,26,1,118.18,Chargers,run out
38,8558,5,18387,{9587},5,4,true,784458,48,1,276.92,Chargers,stumping
83,86277,18,212591,{9587},17,10,true,2780244,141,6,515,Daredevils,caught
15,11399,6,12562,{9587},1,2,true,501243,12,0,80,Daredevils,stumping
17,61013,4,89706,{9587},2,4,true,1096732,14,0,187.14,Kings XI,caught
86,35740,17,199927,{9587},9,8,true,2170002,110,4,593.55,KKR,caught
15,26599,6,145808,{9587},1,6,true,1503687,4,0,50,Kochi,caught
31,112103,22,157420,{9587},3,5,true,1840772,33,0,312.87,Mumbai,caught
28,45222,5,0,{9587},1,1,true,419146,35,2,125,Mumbai,run out
5,15317,4,47185,{9587},0,1,true,419146,4,0,80,Mumbai,stumping
83,216019,44,372107,{9587},6,15,true,4250468,83,3,638.61,RCB,caught
50,171842,9,166606,{9587},6,10,true,2219608,35,0,299.7,Royals,caught
30,10787,1,47185,{9587},7,1,true,419124,41,0,136.66,Royals,stumping
29,70087,14,83568,{9587},4,6,true,1722615,26,0,356.94,Super Kings,caught
127,75656,10,153472,{9587},14,7,true,1758675,144,5,459.12,Super Kings,stumping
33,85780,21,275672,{9587},3,9,true,2647546,34,2,381.12,Warriors,caught
13,64479,8,0,"{96335,106837,48405}",0,2,true,1370351,15,1,115.38,Super Giants,run out
13,205422,12,155541,{96335},3,2,true,2718980,16,0,183.33,Capitals,caught
4,101312,3,50789,{96335},1,1,true,1359528,6,0,150,RCB,caught
13,56832,2,51421,{96335},3,2,true,1370351,18,0,138.46,Super Giants,caught
13,60628,8,47185,{96335},1,2,true,1359531,14,0,107.69,Titans,caught
6,12562,9,45105,{9639},0,1,true,548346,1,0,16.66,Chargers,caught
5,48965,11,45105,{9639},0,1,true,501201,0,0,0,Daredevils,caught
21,59601,2,49040,{9639},3,2,true,548334,24,0,114.28,Kings XI,caught
47,7568,2,47100,{9639},9,1,true,501270,89,5,189.36,RCB,caught
5,3328,9,47100,{9639},0,2,true,548317,2,0,40,Royals,caught
6,49247,7,45105,{9639},0,1,true,548355,9,1,150,Super Kings,caught
7,63477,7,0,"{96392,60806}",0,2,true,1304080,10,1,142.85,Capitals,run out
56,195403,8,175280,{96392},7,6,true,3535258,69,2,461.02,Capitals,caught
32,86165,4,0,{96392},9,1,true,1254064,51,0,159.37,Capitals,run out
64,344083,28,322684,{96392},3,6,true,6207148,82,5,534.53,KKR,caught
74,214791,9,230595,{96392},6,6,true,3912235,96,5,447.42,Mumbai,caught
44,139826,9,123157,{96392},6,2,true,2613543,91,7,397.32,Punjab Kings,caught
66,364749,29,355699,{96392},4,10,true,7706963,52,2,589.96,RCB,caught
20,49752,1,0,{96392},4,2,true,1254103,25,0,125,RCB,run out
6,104814,6,61325,{96392},0,2,true,1304051,4,0,66.66,Sunrisers,caught
79,278577,19,220179,{96392},4,8,true,5216350,96,4,460.8,Super Giants,caught
115,243251,17,392070,{96392},18,5,true,6370435,180,10,671.08,Super Kings,caught
10,49024,3,51092,{96392},0,2,true,1312200,8,1,80,Titans,caught
10,70411,5,104752,{96395},0,1,true,1359496,5,0,50,KKR,caught
47,101312,2,0,{96395},2,2,true,1304064,66,6,140.42,RCB,run out
19,53271,3,47185,{96395},2,1,true,1359516,18,1,94.73,Royals,caught
73,203964,4,203232,{96395},13,2,true,2663654,111,4,308.33,Sunrisers,caught
40,9952,2,96401,{96401},9,1,true,1082616,65,2,162.5,Kings XI,caught
9,96803,8,0,"{96408,114312}",1,2,true,1359510,10,0,111.11,RCB,run out
12,139818,12,146366,{96408},2,3,true,2596683,14,0,266.66,Capitals,caught
46,127991,10,113165,{96408},3,3,true,2613618,56,3,246.42,RCB,caught
25,177589,10,144327,{96408},2,3,true,2520604,30,2,242.94,Royals,caught
18,104814,8,98673,{96408},3,2,true,1359521,21,0,116.66,Sunrisers,caught
38,102753,4,49039,{96408},3,1,true,1359487,53,2,139.47,Titans,caught
25,172330,7,115256,{96417},7,3,true,2470597,54,2,423.52,Capitals,caught
62,130935,4,179820,{96417},4,4,true,2508204,79,3,293.23,Punjab Kings,caught
28,163189,11,115414,{96417},1,2,true,2390704,32,2,228.56,RCB,caught
73,453633,39,503534,{96417},7,10,true,8698384,87,3,787.97,Royals,caught
3,104814,8,66722,{96417},1,2,true,1359536,4,0,133.33,Sunrisers,caught
29,58406,1,49039,{96417},4,1,true,1304099,50,3,172.41,Super Giants,caught
78,114218,4,165687,{96417},10,4,true,3527275,107,5,412.51,Super Kings,caught
35,72363,3,96617,{96617},9,2,true,1359514,59,0,168.57,Capitals,caught
4,51012,5,70633,{96617},0,2,true,1136601,2,0,50,KKR,caught
32,165725,5,170586,{96617},3,2,true,2608222,47,3,262.72,Sunrisers,caught
12,55382,6,116940,{96617},1,2,true,2273174,12,0,109.09,Super Kings,caught
6,80639,7,12894,{96757},0,2,true,1359478,8,1,133.33,Sunrisers,caught
2,50281,3,51181,{96768},1,2,true,1082629,4,0,200,Supergiant,caught
8,46597,3,0,"{96803,8813}",0,1,true,1304068,3,0,37.5,Super Kings,run out
4,86109,6,51367,{96803},0,2,true,1304073,1,0,25,Capitals,caught
13,85287,14,137499,{96803},2,3,true,2663591,15,0,242.85,Royals,caught
14,157028,14,0,{96803},0,3,true,2663591,5,0,73.33,Royals,run out
33,118691,11,103208,{96803},1,4,true,2663594,26,1,161.27,Super Giants,caught
34,153083,12,212032,{96803},3,5,true,3967688,39,2,280.06,Super Kings,caught
10,115581,11,146737,{96803},1,4,true,2719088,6,0,85.71,Titans,caught
16,11984,4,66142,{9707},1,1,true,548359,16,1,100,Kings XI,caught
9,7593,6,47154,{9707},0,1,true,548311,7,0,77.77,Super Kings,caught
44,55712,10,173373,{9707},5,6,true,1645030,56,2,376.1,Warriors,caught
11,7773,1,0,"{9801,9587}",0,1,true,392226,8,0,72.72,Daredevils,run out
29,8813,6,11399,{9801},0,1,true,392226,32,1,110.34,Daredevils,caught
27,47245,6,16637,{9801},2,4,true,784422,19,1,132.14,Mumbai,caught
8,9257,6,47185,{9801},1,2,true,336019,24,3,300,Royals,caught
7,7528,2,11399,{9801},1,2,true,336039,6,0,85.71,Super Kings,caught
5,9925,3,8399,{9815},0,1,true,392205,1,0,20,Chargers,caught
0,59325,10,0,{9815},0,2,true,419141,0,0,0,Chargers,run out
45,114783,10,77644,{9815},1,7,true,1957702,41,2,294.62,Kings XI,caught
8,7520,7,9815,{9815},1,2,true,548312,8,0,100,KKR,caught
3,6253,4,0,{9815},0,2,true,336000,1,0,33.33,KKR,run out
48,24765,11,163593,{9815},2,5,true,2030689,41,1,221.56,Mumbai,caught
19,20028,6,95228,{9815},1,4,true,672046,10,0,62.5,RCB,caught
40,27936,6,60608,{9815},3,2,true,1196136,33,0,84.61,Sunrisers,caught
11,7716,4,0,{9815},0,1,true,501235,7,0,63.63,Warriors,run out
16,49040,6,0,"{98673,71331}",0,2,true,1304102,15,1,93.75,Mumbai,run out
3,54212,5,51012,{98673},0,1,true,1216515,1,0,33.33,Capitals,caught
2,66116,8,64244,{98673},0,2,true,1304102,0,0,0,Mumbai,caught
18,96290,18,165324,{98673},2,3,true,2613570,17,0,192.5,RCB,caught
12,70691,8,0,{98673},0,1,true,1254087,4,0,33.33,RCB,run out
77,106542,2,160661,{98673},10,3,true,2520580,124,7,300.1,Royals,caught
43,108338,4,149685,{98673},2,2,true,2576038,45,1,189.23,Sunrisers,caught
24,49247,8,107007,{98673},0,1,true,1359535,20,1,83.33,Super Kings,caught
51,47055,2,0,"{9900,10556}",8,2,true,501242,66,2,129.41,KKR,run out
5,60737,6,0,"{9900,49108}",0,1,true,1136613,14,2,280,Royals,run out
1,12562,8,0,"{9900,49193}",0,1,true,501229,0,0,0,Chargers,run out
8,7520,8,0,"{9900,49247}",1,2,true,501219,10,0,125,KKR,run out
31,49040,6,0,"{9900,53330}",6,1,true,733983,43,0,138.7,Mumbai,run out
10,95315,1,58274,{9900},4,1,true,1178421,18,0,180,Capitals,caught
47,9587,4,10556,{9900},10,1,true,501229,65,0,138.29,Chargers,caught
86,352952,48,431847,{9900},12,14,true,7933420,95,3,930.78,Daredevils,caught
20,51482,7,0,{9900},3,2,true,734005,37,2,185,Daredevils,run out
59,108328,12,81026,{9900},2,4,true,2161832,57,2,273.78,Daredevils,stumping
38,159775,23,231788,{9900},4,8,true,3923668,36,1,243.55,Guj Lions,caught
8,8813,5,63224,{9900},0,1,true,1082625,2,0,25,Guj Lions,stumping
185,526195,63,716312,{9900},15,24,true,11420561,171,4,1127.11,Kings XI,caught
18,35384,5,0,{9900},1,2,true,829775,21,0,116.66,Kings XI,run out
51,74290,8,75928,{9900},6,4,true,2145890,64,2,368.75,Kings XI,stumping
137,173806,21,357198,{9900},16,10,true,5348211,165,3,671.94,KKR,caught
61,96663,6,64978,{9900},2,3,true,1583868,56,3,190.19,KKR,stumping
59,167590,20,251290,{9900},3,6,true,3006037,51,3,325.47,Mumbai,caught
14,84324,9,77056,{9900},0,4,true,1776466,23,3,273.33,Mumbai,stumping
86,107196,16,368902,{9900},7,9,true,4323877,64,1,516,RCB,caught
0,51455,9,0,{9900},0,1,true,1082628,0,0,0,RCB,run out
37,96285,8,65265,{9900},5,2,true,1400050,53,2,288.09,RCB,stumping
64,340871,20,289964,{9900},8,11,true,4551193,62,0,413.46,Royals,caught
32,6377,5,0,{9900},1,1,true,548373,28,0,87.5,Royals,run out
74,193811,12,154682,{9900},12,6,true,3627251,98,4,557.51,Sunrisers,caught
19,47078,3,66101,{9900},1,1,true,829815,11,0,57.89,Sunrisers,stumping
51,114704,19,230752,{9900},6,7,true,3608758,67,4,645.45,Super Kings,caught
17,129730,15,0,{9900},4,3,true,2008203,36,1,211.76,Super Kings,run out
19,15716,3,7139,{9900},3,2,true,829823,28,1,147.36,Super Kings,stumping
13,7593,4,70640,{9900},1,2,true,1082650,10,0,76.92,Supergiant,caught
23,50281,3,70640,{9900},4,1,true,980957,45,3,195.65,Supergiants,caught
34,16458,5,55446,{9900},2,4,true,1099207,32,1,175.75,Warriors,caught
9,10562,8,0,{9900},0,2,true,548341,12,1,133.33,Warriors,run out
5,7716,4,12562,{9900},0,2,true,598000,2,0,40,Warriors,stumping
29,9982,3,48431,{9925},4,1,true,419141,36,0,124.13,Royals,caught
20,4382,4,9815,{9982},2,2,true,419141,15,0,75,Chargers,caught
24,46533,4,2000,{9982},0,2,true,419111,15,0,62.5,Daredevils,caught
40,29223,7,37720,{9982},10,5,true,1257391,64,1,481.3,Kings XI,caught
68,58847,7,27905,{9982},9,3,true,838266,155,14,460.11,Super Kings,caught
5,3317,3,15716,{9989},0,2,true,392196,4,0,80,Chargers,caught
19,17365,15,30983,{9989},2,4,true,784468,20,0,202.37,Kings XI,caught
3,7136,9,9989,{9989},0,1,true,335993,3,0,100,KKR,caught
16,45257,5,45592,{9989},2,2,true,335989,24,1,150,Mumbai,caught
2,7139,7,0,{9989},1,1,true,392181,4,0,200,Mumbai,run out
68,56882,7,60475,{9989},9,4,true,728220,88,4,260.08,RCB,caught
11,15473,5,7458,{9989},0,1,true,392217,7,1,63.63,Royals,caught
0,,,0,0,0,3,,1096680,0,0,0,"",""
0,14704170,2057,0,0,0,366,false,297784538,0,0,0,Capitals,DNB
0,8968746,1946,0,0,0,301,false,93896428,0,0,0,Chargers,DNB
0,18169852,4839,0,0,0,841,false,361383638,0,0,0,Daredevils,DNB
0,5002688,825,0,0,0,145,false,90593785,0,0,0,Guj Lions,DNB
0,29385457,5413,0,0,0,921,false,454838999,0,0,0,Kings XI,DNB
0,38349200,6933,0,0,0,1225,false,647415632,0,0,0,KKR,DNB
0,1166972,390,0,0,0,74,false,22054213,0,0,0,Kochi,DNB
0,39762464,7203,0,0,0,1209,false,685180797,0,0,0,Mumbai,DNB
0,9468880,947,0,0,0,162,false,146896141,0,0,0,Punjab Kings,DNB
0,40655666,7258,0,0,0,1244,false,715610673,0,0,0,RCB,DNB
0,31576636,5940,0,0,0,1032,false,553414132,0,0,0,Royals,DNB
0,33475650,5077,0,0,0,872,false,611198520,0,0,0,Sunrisers,DNB
0,6998967,723,0,0,0,123,false,116956049,0,0,0,Super Giants,DNB
0,34967745,7773,0,0,0,1277,false,727372369,0,0,0,Super Kings,DNB
0,3117230,542,0,0,0,93,false,64957535,0,0,0,Supergiant,DNB
0,2516060,528,0,0,0,93,false,58857158,0,0,0,Supergiants,DNB
0,10167775,1118,0,0,0,216,false,181584315,0,0,0,Titans,DNB
0,4244080,1100,0,0,0,173,false,64899049,0,0,0,Warriors,DNB
1046,5101357,363,5485909,0,145,123,true,96175641,1317,39,7434.04,Capitals,bowled
746,2638732,178,3022593,0,98,74,true,55876406,910,25,4064.67,Capitals,lbw
2,12562,9,0,0,0,2,true,1181766,1,0,50,Capitals,obstructing the field
1272,2046827,404,2260811,0,124,133,true,39723853,1492,54,8308.22,Chargers,bowled
