fielders,isout,team,wickettype,Sum of balls,Sum of batsman_id,Sum of batsman_position,Sum of bowler_id,Sum of fours,Sum of innings,Sum of match_id,Sum of runs,Sum of sixes,Sum of strikerate
{35384},true,Daredevils,caught,20,57196,7,53978,1,1,734039,12,0,60
{4173},true,Super Kings,caught,20,46933,1,4173,3,2,548343,29,2,145
{45358},true,Warriors,caught,20,7716,4,2232,0,1,598061,30,3,150
{46533},true,Warriors,run out,20,10238,4,0,1,1,548327,34,2,170
{47055},true,Chargers,caught,20,49005,1,51050,3,2,501239,26,0,130
{47100},true,RCB,caught,20,50551,12,56915,2,2,728174,19,1,190
{47154},true,Royals,caught,20,186880,32,73088,0,7,2272609,11,0,189.27
{47185},true,Super Kings,run out,20,46933,4,0,2,1,734023,23,0,115
{47695},true,KKR,caught,20,2232,4,45257,0,2,598034,19,1,95
{48571},true,KKR,caught,20,45617,4,47100,0,2,392233,6,0,30
{48739},true,Royals,run out,20,12553,13,0,0,4,1153123,12,0,63.15
{48777},true,Royals,caught,20,10553,7,53330,2,1,829749,20,0,100
{49028},true,Mumbai,caught,20,63224,6,54282,3,2,1082600,37,3,185
{49039},true,Punjab Kings,caught,20,60530,1,64244,2,1,1254078,19,1,95
{49327},true,RCB,caught,20,113069,4,56733,3,2,1400040,15,0,150
{49357},true,RCB,stumping,20,103588,6,98673,0,2,1304052,27,3,135
{50837},true,Kings XI,caught,20,11984,4,2232,1,1,598031,21,0,105
{51098},true,Royals,caught,20,58116,6,51098,1,1,548377,21,1,105
{51216},true,Chargers,caught,20,105806,16,59180,3,4,1007986,24,1,282.85
{51216},true,Super Giants,caught,20,134037,13,142805,1,4,2608206,20,2,350
{51479},true,Super Kings,caught,20,23244,4,47485,4,3,728199,24,0,234.33
{53549},true,Kings XI,caught,20,15851,3,7458,1,2,392214,14,0,70
{54010},true,Daredevils,caught,20,59259,5,59325,1,1,598059,14,0,70
{54282},true,Kings XI,run out,20,66358,2,0,5,2,734007,47,2,235
{55401},true,Daredevils,caught,20,53582,5,48269,2,1,548345,27,2,135
{56832},true,Capitals,caught,20,53649,6,104770,3,2,1359477,30,1,150
{58116},true,Chargers,caught,20,49361,7,48269,2,1,501199,28,1,140
{58299},true,Mumbai,caught,20,48405,3,10130,2,1,829775,26,0,130
{58365},true,RCB,caught,20,7568,1,15731,1,1,734021,14,0,70
{58406},true,Guj Lions,stumping,20,15716,4,12562,1,1,980961,24,1,120
{58406},true,Sunrisers,stumping,20,70277,5,63224,2,1,1359532,28,1,140
{58406},true,Titans,caught,20,119657,7,147014,2,2,2608206,21,0,227.46
{59118},true,Super Kings,caught,20,46933,2,7139,5,2,734045,35,1,175
{59339},true,Mumbai,caught,20,75325,1,104770,0,2,1304083,8,0,40
"{59599,101430}",true,Mumbai,run out,20,104396,4,0,3,2,1304069,36,2,180
{59601},true,Super Kings,caught,20,93600,12,169151,2,5,3451609,20,1,261.1
{60806},true,Daredevils,caught,20,99544,8,20678,2,3,1427826,18,0,160.77
{60806},true,Super Giants,run out,20,70405,7,0,2,1,1359500,29,1,145
{62051},true,Super Kings,caught,20,25841,5,125275,3,2,2363528,15,0,148.34
{64864},true,Royals,caught,20,60806,3,64864,2,2,1304114,15,0,75
"{66726,7716}",true,Supergiants,run out,20,7593,6,0,1,2,980979,30,2,150
{70411},true,Punjab Kings,caught,20,222853,21,156421,1,3,3967584,16,1,123.07
{7139},true,Chargers,caught,20,24102,13,16778,0,3,967476,16,1,121.56
{7593},true,Sunrisers,run out,20,145480,19,0,1,4,3094171,19,0,313.63
{7593},true,Titans,stumping,20,95316,3,49247,7,1,1370353,39,0,195
{7678},true,Mumbai,caught,20,56947,7,58875,1,2,884345,21,1,159.51
{7716},true,Supergiant,caught,20,51096,1,47347,0,1,1082634,22,1,110
"{77821,86165}",true,Mumbai,run out,20,61990,3,0,1,2,1237181,19,1,95
{77835},true,Guj Lions,caught,20,97566,14,144557,3,4,2063571,24,0,243.95
{8021},true,Daredevils,caught,20,8163,6,7716,1,2,501213,31,3,155
{80817},true,Capitals,caught,20,95315,1,95219,7,2,1304078,41,1,205
{8270},true,Kings XI,caught,20,15550,6,20832,2,4,672017,19,0,173.8
{84027},true,Capitals,caught,20,48739,2,75311,2,1,1359508,21,1,105
{85975},true,KKR,caught,20,75591,7,105215,0,1,1359513,19,1,95
{8814},true,Chargers,caught,20,4176,1,45487,1,2,419163,15,1,75
{8821},true,KKR,run out,20,9368,13,0,2,3,1017135,21,0,105
{8821},true,RCB,caught,20,52033,10,99173,2,4,784409,19,1,198.89
{95315},true,Kings XI,caught,20,184826,13,147804,3,5,3611398,20,0,273.33
{96392},true,RCB,run out,20,49752,1,0,4,2,1254103,25,0,125
{9900},true,Daredevils,run out,20,51482,7,0,3,2,734005,37,2,185
{9982},true,Chargers,caught,20,4382,4,9815,2,2,419141,15,0,75
0,true,Mumbai,hitwicket,20,78333,14,63032,3,3,1552499,26,1,252.74
{100878},true,Punjab Kings,caught,19,171829,7,135958,3,3,2613630,22,1,201.18
{10125},true,Supergiants,caught,19,56713,12,102130,2,3,1961900,35,2,365.9
{102743},true,Super Giants,caught,19,60530,2,84635,0,2,1304109,10,1,52.63
{10406},true,Kochi,caught,19,9900,3,50121,4,1,501207,21,0,110.52
{104396},true,KKR,caught,19,199052,17,256199,3,4,3967658,23,0,284.84
{10553},true,Warriors,caught,19,7630,6,9815,1,1,501235,24,1,126.31
"{10556,8742}",true,Kings XI,run out,19,15851,2,0,1,2,392191,19,0,100
{110977},true,Punjab Kings,caught,19,103766,2,67455,4,2,1359538,22,0,115.78
{11385},true,KKR,caught,19,7773,3,12894,2,2,501245,16,0,84.21
"{12400,12701}",true,Super Kings,run out,19,7593,4,0,2,2,419129,21,0,110.52
{12402},true,Royals,caught,19,7632,4,7520,0,1,335984,9,0,47.36
{15308},true,KKR,caught,19,8742,3,15308,2,1,1136573,35,3,184.21
{15308},true,Sunrisers,caught,19,9900,2,15308,4,2,598010,19,0,100
{15739},true,KKR,caught,19,11647,1,12020,5,2,336035,24,0,126.31
"{2232,7520}",true,Chargers,run out,19,9900,3,0,2,1,548335,23,0,121.05
{2347},true,Daredevils,caught,19,64301,6,108155,4,5,1203558,23,0,224.66
{3328},true,Daredevils,caught,19,124320,3,150273,2,3,2510199,16,0,235.14
{35344},true,RCB,caught,19,49752,3,49040,2,1,501205,12,0,63.15
{3947},true,Daredevils,caught,19,7773,1,48249,1,2,392194,16,0,84.21
{44829},true,RCB,caught,19,7568,1,15731,3,2,733977,27,2,142.1
{45443},true,Kings XI,caught,19,53891,6,44853,1,1,1136582,26,1,136.84
{47055},true,Capitals,caught,19,96494,12,163075,2,3,2433012,27,2,195.83
{47055},true,Kochi,caught,19,10384,1,48277,2,1,501219,23,1,121.05
{47154},true,Daredevils,run out,19,8813,4,0,1,1,419128,17,0,89.47
{47231},true,KKR,caught,19,49039,2,66116,3,2,1136589,27,1,142.1
{47347},true,Mumbai,caught,19,8999,5,8161,2,2,501251,13,0,68.42
{48739},true,Guj Lions,caught,19,10384,2,47078,0,1,980967,7,0,36.84
{48965},true,Sunrisers,caught,19,78069,8,103059,2,2,1427807,19,0,205.94
{49108},true,Capitals,caught,19,158558,10,168624,2,3,2432487,22,0,208.57
"{50281,86165}",true,Sunrisers,run out,19,79159,8,0,2,1,1254105,22,1,115.78
"{50281,8742}",true,Mumbai,run out,19,93510,12,0,1,2,1096702,17,1,160
{50281},true,Mumbai,run out,19,58192,10,0,1,2,1631001,12,0,80
"{50483,60806}",true,RCB,run out,19,47078,5,0,2,1,598036,22,1,115.78
{50810},true,Daredevils,caught,19,12701,1,51220,1,1,501265,8,0,42.1
{51092},true,Guj Lions,run out,19,8813,4,0,4,1,981017,26,1,136.84
{51096},true,Chargers,caught,19,44853,6,9815,1,1,501199,26,2,136.84
{51421},true,Guj Lions,caught,19,49247,3,51421,2,2,980987,21,1,110.52
{52161},true,KKR,caught,19,117596,12,133441,2,2,2356826,15,0,150
{52241},true,Mumbai,stumping,19,95429,3,98673,2,1,1304060,29,2,152.63
"{53271,60806}",true,Titans,run out,19,102753,4,0,2,1,1359497,20,0,105.26
{53271},true,KKR,run out,19,95316,2,0,1,1,1254075,11,0,57.89
{53330},true,Sunrisers,caught,19,57530,11,116704,1,2,1467954,23,2,236.36
{54283},true,Kings XI,caught,19,70531,5,15608,1,3,1680651,12,0,119.23
{54369},true,Royals,caught,19,72393,7,54222,1,2,1359534,35,4,184.21
{57609},true,RCB,caught,19,9253,1,47289,4,1,548310,30,2,157.89
{58116},true,Mumbai,caught,19,21083,4,68241,2,2,1002494,16,0,167.94
{58274},true,Super Kings,caught,19,15716,4,7419,2,1,419155,15,0,78.94
{58772},true,Mumbai,caught,19,97445,6,116939,0,4,2608180,12,0,111.42
"{59261,53754}",true,Mumbai,run out,19,1934,2,0,4,2,597999,23,0,121.05
{59261},true,Sunrisers,caught,19,261429,27,233410,0,5,4617894,12,0,180
{59261},true,Super Kings,caught,19,72457,8,88485,4,4,1902147,35,2,362.22
{59601},true,Royals,caught,19,10125,1,54010,7,2,598014,32,0,168.42
"{5966,10384}",true,Super Kings,run out,19,6256,2,0,2,1,548347,18,0,94.73
{5966},true,Warriors,caught,19,8742,5,15473,1,1,501262,12,0,63.15
{62182},true,Super Kings,caught,19,45554,1,47078,3,2,829773,21,1,110.52
{62457},true,Kings XI,caught,19,103564,6,74394,4,2,1961884,25,0,156.25
{62490},true,KKR,caught,19,61990,6,66253,1,1,1082617,15,0,78.94
{66371},true,Daredevils,caught,19,52241,2,51050,1,2,1082595,25,1,131.57
"{66725,61832}",true,KKR,run out,19,67609,8,0,1,1,1216494,12,0,63.15
{66726},true,Super Kings,caught,19,59467,3,129222,2,4,2273144,23,1,242.22
{67455},true,Daredevils,run out,19,45222,3,0,3,2,829725,21,0,110.52
{70472},true,Titans,caught,19,51216,1,67296,5,2,1359492,30,0,157.89
{7130},true,Royals,caught,19,15473,4,47207,2,2,392213,22,0,115.78
{72103},true,Kings XI,caught,19,59599,2,47185,3,1,1216513,26,0,136.84
{7568},true,Warriors,caught,19,47023,6,10556,0,2,598042,32,3,168.42
{75993},true,Mumbai,caught,19,70633,7,54283,0,2,1136583,3,0,15.78
{75993},true,RCB,caught,19,66253,7,96768,3,1,1082621,32,2,168.42
{7630},true,Chargers,run out,19,8539,2,0,2,1,419160,25,1,131.57
{7630},true,Daredevils,caught,19,51482,6,48965,0,1,598035,25,2,131.57
{7632},true,Royals,caught,19,103046,11,15108,1,2,1002504,21,0,233.33
{7634},true,RCB,caught,19,2281,6,9570,1,1,336034,26,2,136.84
"{7704,51216}",true,Daredevils,run out,19,7419,6,0,5,2,336017,25,0,131.57
{7704},true,Super Kings,run out,19,9900,1,0,4,1,392231,25,0,131.57
{8163},true,KKR,caught,19,7773,3,9235,2,1,501230,18,0,94.73
{8197},true,Mumbai,caught,19,1934,2,4169,4,1,336024,23,0,121.05
{8742},true,Punjab Kings,caught,19,134946,6,155844,1,2,2608114,30,3,352.94
"{87569,60530}",true,RCB,run out,19,59601,6,0,1,2,1136568,22,0,115.78
{8813},true,KKR,run out,19,58148,12,0,5,3,1248902,46,3,314.7
{90143},true,Sunrisers,caught,19,195469,16,269995,4,5,4078535,28,1,413.63
"{95319,52161}",true,Super Kings,run out,19,46933,1,0,4,2,1216516,22,0,115.78
{95320},true,Super Giants,caught,19,58406,3,96617,3,2,1359532,29,1,152.63
{96395},true,Royals,caught,19,53271,3,47185,2,1,1359516,18,1,94.73
{9815},true,RCB,caught,19,20028,6,95228,1,4,672046,10,0,62.5
{9900},true,Sunrisers,stumping,19,47078,3,66101,1,1,829815,11,0,57.89
{9900},true,Super Kings,stumping,19,15716,3,7139,3,2,829823,28,1,147.36
{9989},true,Kings XI,caught,19,17365,15,30983,2,4,784468,20,0,202.37
{10129},true,KKR,caught,18,7773,3,60628,0,2,1082639,8,0,44.44
{10129},true,RCB,caught,18,99504,6,108020,2,3,1146395,18,0,200
{10130},true,Kings XI,caught,18,11984,4,48431,5,2,598037,34,1,188.88
{102738},true,KKR,caught,18,75591,7,69674,2,1,1359496,18,0,100
{102743},true,Capitals,run out,18,71331,3,0,4,1,1216500,22,0,122.22
{104045},true,RCB,caught,18,165716,18,188680,3,4,2608170,23,0,238.46
{10787},true,Kings XI,caught,18,11920,3,2000,4,2,419124,35,2,194.44
{108529},true,Super Kings,caught,18,90161,15,233065,1,3,3912218,14,0,224.28
{11930},true,Chargers,caught,18,15887,1,7129,5,1,501243,29,0,161.11
{12020},true,Chargers,caught,18,20058,10,57741,0,2,837228,7,0,77.5
{12106},true,KKR,caught,18,27351,8,95228,2,2,672054,19,1,200
{12402},true,Mumbai,caught,18,93903,11,96746,2,2,672064,17,0,100
{12619},true,Super Kings,caught,18,8821,2,4173,4,2,548343,25,0,138.88
{12928},true,Super Kings,stumping,18,15716,3,7716,2,2,734035,18,0,100
"{15308,63646}",true,Mumbai,run out,18,52521,7,0,3,1,729309,22,0,122.22
{15317},true,Daredevils,caught,18,122156,24,66678,1,6,1432748,15,0,158.33
{15739},true,Mumbai,caught,18,47308,4,47185,1,2,336028,27,2,150
{2230},true,RCB,caught,18,15117,9,56094,0,4,671964,6,0,37.5
{2232},true,Warriors,caught,18,26889,6,7520,0,2,548375,12,0,66.66
{3328},true,Guj Lions,caught,18,15716,3,51012,1,2,980975,14,0,77.77
{35344},true,Chargers,stumping,18,44853,6,47100,1,2,501224,21,1,116.66
{35812},true,Super Kings,caught,18,25221,11,64696,0,3,1332044,17,1,175.32
{4176},true,Sunrisers,caught,18,15731,7,54010,2,1,598056,22,1,122.22
"{45105,8999}",true,Kings XI,run out,18,6315,4,0,2,1,419132,20,0,111.11
{46533},true,Kochi,stumping,18,6315,3,4380,2,1,501200,18,0,100
{46933},true,Chargers,caught,18,12049,5,9505,1,2,501236,13,0,72.22
"{47023,7136}",true,Royals,run out,18,12701,2,0,5,1,419118,27,0,150
{47055},true,Sunrisers,caught,18,110397,11,135647,2,4,2508120,25,1,284.41
{47624},true,Super Kings,caught,18,62649,8,58701,0,4,884377,14,0,131.25
{48249},true,Kings XI,caught,18,9587,3,1973,2,2,392191,26,1,144.44
{48405},true,Super Giants,caught,18,112618,5,129901,0,2,2608155,20,2,222.22
{48739},true,Super Giants,caught,18,64479,3,67609,0,1,1359477,17,0,94.44
"{49040,12548}",true,Daredevils,run out,18,7781,2,0,3,2,419152,20,0,111.11
{49040},true,Capitals,caught,18,138627,12,124349,2,3,2353767,25,2,272.5
{49092},true,Royals,caught,18,51096,2,50409,1,2,548336,13,0,72.22
"{49108,60806}",true,RCB,run out,18,8813,5,0,3,1,829763,27,1,150
"{49193,9900}",true,Kings XI,run out,18,7519,6,0,1,2,598056,25,2,138.88
{49357},true,Supergiant,caught,18,58689,7,125883,2,4,2165262,16,0,177.77
{50789},true,Capitals,caught,18,51454,4,47185,5,1,1359490,26,0,144.44
{51491},true,Super Kings,caught,18,16335,6,70819,3,3,2033367,27,1,250.64
{52161},true,Titans,run out,18,70633,4,0,5,2,1304062,27,0,150
{52521},true,Kings XI,caught,18,17752,1,51057,4,1,733973,19,0,105.55
"{52539,5966}",true,Daredevils,run out,18,8163,6,0,2,2,501230,19,0,105.55
{52539},true,KKR,stumping,18,47624,4,3328,1,2,548320,24,1,133.33
"{53314,46533}",true,Daredevils,run out,18,7781,2,0,3,1,501227,25,0,138.88
{54222},true,Capitals,caught,18,181424,11,135069,1,3,2576040,11,0,120.77
{54282},true,Super Giants,caught,18,115933,8,126787,1,3,2663542,18,2,197.5
{55245},true,Mumbai,caught,18,55296,2,57444,2,1,729287,17,0,94.44
{55401},true,Warriors,caught,18,2024,1,17780,1,1,548358,14,0,77.77
{5966},true,KKR,caught,18,106624,9,19560,3,2,838254,23,0,229.86
{60628},true,Kings XI,run out,18,49342,1,0,0,2,829741,21,2,116.66
{60806},true,Super Giants,caught,18,113551,13,145712,2,3,2663609,22,0,181.25
{61479},true,Daredevils,caught,18,48739,4,10553,2,1,598049,13,0,72.22
{6256},true,Kings XI,caught,18,137259,11,142199,5,4,1794055,25,0,295.45
{63651},true,Mumbai,caught,18,58406,2,67455,1,1,1254112,19,1,105.55
{6405},true,Mumbai,caught,18,8742,3,47184,2,2,335991,21,1,116.66
{64402},true,RCB,caught,18,54222,4,49039,1,1,1254115,15,0,83.33
{64479},true,Guj Lions,caught,18,19197,6,126506,1,2,2063572,18,1,105.88
{70633},true,Guj Lions,caught,18,86550,16,187580,1,5,3044459,20,1,325.75
{71335},true,RCB,run out,18,46533,5,0,1,1,1254090,23,2,127.77
{72393},true,Super Kings,caught,18,19124,9,128780,1,4,2576030,15,1,137.5
{7519},true,Kings XI,caught,18,53891,6,51012,0,2,980963,13,0,72.22
"{75315,72103}",true,Royals,run out,18,72393,8,0,1,2,1359482,36,3,200
{75995},true,Daredevils,stumping,18,114703,15,132443,3,4,2165292,24,1,266.66
{7630},true,RCB,caught,18,106132,7,61009,3,3,1146354,40,4,477.5
{7773},true,Chargers,caught,18,72419,16,65199,4,3,1303483,23,0,332.53
{7793},true,Warriors,caught,18,2024,2,6769,3,1,548313,20,0,111.11
{79597},true,Mumbai,caught,18,61990,3,54283,6,1,1216538,27,0,150
{79597},true,Mumbai,run out,18,83439,5,0,3,2,1304111,46,4,255.55
{79597},true,RCB,caught,18,75311,5,79597,2,1,1216502,21,0,116.66
{79597},true,Royals,caught,18,102743,2,73871,5,1,1359526,35,2,194.44
{83439},true,Super Giants,caught,18,127703,6,97974,1,3,2729888,13,0,144.14
{84635},true,Royals,caught,18,74975,4,98673,2,2,1254075,22,1,122.22
"{8813,96417}",true,Daredevils,run out,18,54222,5,0,1,1,1136586,27,2,150
{8999},true,Chargers,caught,18,72693,17,56179,0,3,967452,12,0,118.75
{95219},true,Mumbai,caught,18,96335,4,80817,4,2,1359520,23,0,127.77
{95320},true,Titans,caught,18,105107,7,128153,0,2,2663603,12,0,80
{96408},true,Sunrisers,caught,18,104814,8,98673,3,2,1359521,21,0,116.66
{98673},true,RCB,caught,18,96290,18,165324,2,3,2613570,17,0,192.5
{9900},true,Kings XI,run out,18,35384,5,0,1,2,829775,21,0,116.66
{10125},true,Royals,caught,17,10553,6,45257,1,2,1136603,22,1,129.41
{101780},true,Mumbai,caught,17,48405,1,61832,0,2,1254081,14,1,82.35
{103588},true,Sunrisers,caught,17,190527,20,241087,2,6,3812226,19,1,135.71
{104752},true,Sunrisers,caught,17,70277,5,96335,1,2,1359499,22,1,129.41
{106418},true,Super Kings,caught,17,8999,7,87603,1,1,1359529,23,1,135.29
{107007},true,Mumbai,caught,17,48405,1,67296,3,2,1304069,28,2,164.7
{11374},true,KKR,caught,17,7786,2,51181,2,1,336017,13,0,76.47
{12701},true,KKR,stumping,17,13773,11,57792,1,3,940540,13,0,152.77
{15267},true,Mumbai,caught,17,92565,11,63570,2,3,811323,37,3,316.66
"{15716,49247}",true,Daredevils,run out,17,24777,5,0,0,2,598020,12,0,70.58
{2041},true,Mumbai,caught,17,8999,5,59260,2,1,548360,22,0,129.41
{4173},true,Sunrisers,caught,17,58269,2,53549,2,2,598021,19,0,111.76
{4176},true,KKR,run out,17,11984,4,0,2,1,392228,43,4,252.94
{4380},true,Warriors,caught,17,34747,2,51455,0,2,501232,8,0,47.05
{44691},true,Mumbai,caught,17,94297,9,56090,2,4,838264,28,2,353.84
{44829},true,Daredevils,caught,17,8107,3,47154,1,2,729301,16,1,94.11
{44946},true,Chargers,caught,17,15887,1,7716,1,1,501250,24,2,141.17
"{45257,48349}",true,Chargers,run out,17,8163,6,0,2,1,392212,28,1,164.7
{45257},true,Kochi,caught,17,8989,3,45257,3,2,501261,19,0,111.76
{46533},true,Warriors,caught,17,99684,15,76953,0,6,1794111,24,3,412.11
{47154},true,KKR,caught,17,102466,7,60422,1,4,1563780,21,2,218.57
"{47231,8742}",true,Daredevils,run out,17,71331,4,0,4,1,1082608,26,0,152.94
{48319},true,Sunrisers,caught,17,48739,1,51098,1,2,980967,24,2,141.17
{49040},true,Royals,run out,17,10553,4,0,3,1,548377,30,2,176.47
{49247},true,Super Giants,caught,17,127703,10,91854,1,4,2663533,22,2,262.5
{49958},true,RCB,caught,17,7568,1,49496,1,2,1082617,7,0,41.17
{50409},true,Super Kings,caught,17,8821,6,10556,5,2,419123,31,1,182.35
{50483},true,KKR,caught,17,49039,1,15716,9,1,1082613,42,1,247.05
{50884},true,RCB,caught,17,24570,9,58183,1,3,1096681,13,0,147.14
{50884},true,Super Kings,stumping,17,15716,3,47185,1,2,548343,15,0,88.23
{51098},true,Daredevils,run out,17,46533,4,0,2,2,336004,21,1,123.52
{52161},true,Punjab Kings,stumping,17,47078,6,95320,0,1,1254071,14,0,82.35
{53582},true,KKR,caught,17,7704,7,58274,1,1,548307,26,2,152.94
"{53891,64402}",true,Super Kings,run out,17,74975,5,0,2,1,1304075,19,0,111.76
"{61318,9900}",true,KKR,run out,17,7773,2,0,0,1,598069,10,0,58.82
"{61797,52539}",true,Daredevils,run out,17,59260,5,0,0,1,1136602,24,2,141.17
{61990},true,Supergiants,caught,17,48671,2,48277,3,1,980989,21,0,123.52
{62182},true,Mumbai,caught,17,9900,2,47154,3,1,829751,17,0,100
{6253},true,RCB,run out,17,7979,1,0,5,2,336010,22,0,129.41
{6259},true,RCB,caught,17,8742,5,7716,2,1,392204,19,0,111.76
{63477},true,Daredevils,caught,17,95315,1,62022,1,1,1136612,17,1,100
{67296},true,RCB,caught,17,125063,7,130947,0,3,2508180,10,0,116.66
{67296},true,Royals,caught,17,128858,9,116951,2,4,2470564,15,1,181.81
"{7130,3947}",true,Super Kings,run out,17,15716,4,0,1,1,335996,28,2,164.7
"{71331,49039}",true,Super Kings,run out,17,8999,4,0,1,1,1304047,15,1,88.23
"{71331,81147}",true,Capitals,run out,17,67455,7,0,2,2,1304087,24,1,141.17
{7136},true,Kings XI,caught,17,11399,3,2024,5,1,392186,32,1,188.23
{72385},true,Royals,caught,17,59832,4,101430,2,1,1254111,25,1,147.05
{73507},true,Kings XI,caught,17,126646,10,112739,3,2,2311950,24,1,203.33
{7520},true,Royals,caught,17,58116,5,9022,1,1,501214,21,1,123.52
{75347},true,Sunrisers,stumping,17,70277,4,104281,2,1,1304116,21,0,123.52
{7568},true,Capitals,caught,17,95315,1,101430,3,2,1254068,32,2,188.23
{7678},true,KKR,caught,17,69694,14,123504,0,3,1630923,12,0,140.27
{7716},true,KKR,run out,17,49106,3,0,1,2,981015,16,0,94.11
{81197},true,Capitals,caught,17,50771,4,59260,3,2,1359524,26,1,152.94
{84201},true,RCB,caught,17,49752,2,67455,2,2,1178421,23,1,135.29
{86165},true,Punjab Kings,run out,17,101430,10,0,2,1,1304078,9,0,52.94
{94125},true,Titans,caught,17,51216,2,49039,3,1,1359487,17,0,100
{95320},true,Punjab Kings,caught,17,75315,7,87603,0,1,1254071,22,2,129.41
{9587},true,Kings XI,caught,17,61013,4,89706,2,4,1096732,14,0,187.14
{9900},true,Super Kings,run out,17,129730,15,0,4,3,2008203,36,1,211.76
0,true,Supergiants,lbw,17,51096,1,68573,4,1,980911,21,0,123.52
{101780},true,Capitals,caught,16,72393,5,54674,5,1,1254097,28,0,175
{101991},true,Titans,caught,16,61690,5,49247,1,2,1370350,17,1,106.25
{102735},true,Capitals,caught,16,97478,4,206562,0,3,2608152,7,0,108.33
{102743},true,Capitals,caught,16,69536,7,85273,3,3,2575985,19,0,241.66
{103588},true,Mumbai,caught,16,61990,5,54369,1,1,1359479,15,0,93.75
{10553},true,RCB,caught,16,53330,8,7520,2,1,729305,18,0,112.5
{10671},true,Chargers,caught,16,4176,1,12020,3,1,392216,20,1,125
{108718},true,RCB,caught,16,46933,2,50771,3,1,1359494,22,1,137.5
{12928},true,RCB,stumping,16,57947,15,14278,0,4,784436,10,0,133.33
{15267},true,Royals,caught,16,10787,1,9505,3,1,419129,30,2,187.5
"{15473,10125}",true,Kings XI,run out,16,7716,3,0,2,1,336019,49,6,306.25
